,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
564,KEGG_2021_Human,cellular response to oxygen-containing compound (GO:1901701),5/323,0.231726336063499,0.4601110611967877,0,0,1.5468362874023251,2.2617812189051008,EGR1;JUN;ZFP36;FOS;LAMTOR4
565,KEGG_2021_Human,sodium ion transport (GO:0006814),2/90,0.2322137993294834,0.4601110611967877,0,0,2.2285165083672545,3.253849784389077,SLC12A3;SLC23A1
566,KEGG_2021_Human,regulation of mitotic metaphase/anaphase transition (GO:0030071),1/26,0.233112069977469,0.4601110611967877,0,0,3.915247524752475,5.701524214455285,DUSP1
567,KEGG_2021_Human,regulation of monocyte chemotaxis (GO:0090025),1/26,0.233112069977469,0.4601110611967877,0,0,3.915247524752475,5.701524214455285,DUSP1
568,KEGG_2021_Human,regulation of synapse organization (GO:0050807),1/26,0.233112069977469,0.4601110611967877,0,0,3.915247524752475,5.701524214455285,SLITRK2
569,KEGG_2021_Human,lamellipodium assembly (GO:0030032),1/26,0.233112069977469,0.4601110611967877,0,0,3.915247524752475,5.701524214455285,SPEF1
570,KEGG_2021_Human,meiosis I (GO:0007127),1/26,0.233112069977469,0.4601110611967877,0,0,3.915247524752475,5.701524214455285,CCNA1
571,KEGG_2021_Human,mononuclear cell differentiation (GO:1903131),1/26,0.233112069977469,0.4601110611967877,0,0,3.915247524752475,5.701524214455285,MT1G
572,KEGG_2021_Human,regulation of actin cytoskeleton organization (GO:0032956),2/91,0.2359611637768341,0.4639561318826579,0,0,2.2033651964894627,3.1818533451133684,FAM107A;NEB
573,KEGG_2021_Human,regulation of transcription by RNA polymerase II (GO:0006357),26/2206,0.2373447647666904,0.4639561318826579,0,0,1.1870678484424402,1.707290232554555,DLX2;CITED1;GATA4;HDAC9;DNAJB1;ZFP36;HESX1;HOXC5;IER2;HES6;EGR1;JUN;LEFTY1;EGR3;JUND;POU2F1;EGR4;OLIG3;ETV1;FOS;NR0B2;NR4A1;ID2;FOSB;SSBP2;ATF3
574,KEGG_2021_Human,regulation of MAPK cascade (GO:0043408),3/166,0.2380077622967872,0.4639561318826579,0,0,1.8068098159509205,2.593588747936342,EPHA7;DUSP1;REN
575,KEGG_2021_Human,regulation of endothelial cell proliferation (GO:0001936),2/92,0.2397119121498834,0.4639561318826579,0,0,2.1787728026534,3.111979197707302,NR4A1;EGR3
576,KEGG_2021_Human,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),2/92,0.2397119121498834,0.4639561318826579,0,0,2.1787728026534,3.111979197707302,LEFTY1;CITED1
577,KEGG_2021_Human,negative regulation of cation channel activity (GO:2001258),1/27,0.2409061033872914,0.4639561318826579,0,0,3.7644706778370143,5.358151938014991,KCNE3
578,KEGG_2021_Human,cellular senescence (GO:0090398),1/27,0.2409061033872914,0.4639561318826579,0,0,3.7644706778370143,5.358151938014991,ID2
579,KEGG_2021_Human,nucleobase-containing small molecule interconversion (GO:0015949),1/27,0.2409061033872914,0.4639561318826579,0,0,3.7644706778370143,5.358151938014991,AK8
580,KEGG_2021_Human,entrainment of circadian clock by photoperiod (GO:0043153),1/27,0.2409061033872914,0.4639561318826579,0,0,3.7644706778370143,5.358151938014991,ID2
581,KEGG_2021_Human,positive regulation of cellular component movement (GO:0051272),1/27,0.2409061033872914,0.4639561318826579,0,0,3.7644706778370143,5.358151938014991,TUBB2B
582,KEGG_2021_Human,regulation of vascular endothelial growth factor production (GO:0010574),1/27,0.2409061033872914,0.4639561318826579,0,0,3.7644706778370143,5.358151938014991,GATA4
583,KEGG_2021_Human,positive regulation of erythrocyte differentiation (GO:0045648),1/27,0.2409061033872914,0.4639561318826579,0,0,3.7644706778370143,5.358151938014991,HSPA1B
584,KEGG_2021_Human,positive regulation of gene silencing by miRNA (GO:2000637),1/27,0.2409061033872914,0.4639561318826579,0,0,3.7644706778370143,5.358151938014991,ZFP36
585,KEGG_2021_Human,monovalent inorganic cation homeostasis (GO:0055067),1/27,0.2409061033872914,0.4639561318826579,0,0,3.7644706778370143,5.358151938014991,SLC12A3
586,KEGG_2021_Human,"DNA-templated transcription, initiation (GO:0006352)",3/168,0.2434046174808809,0.4639561318826579,0,0,1.7847272727272727,2.521873406372216,NR4A1;NR0B2;HDAC9
587,KEGG_2021_Human,regulation of epithelial cell proliferation (GO:0050678),2/93,0.2434655921686334,0.4639561318826579,0,0,2.154720900989558,3.044145844024328,NR4A1;ZFP36
588,KEGG_2021_Human,amide transport (GO:0042886),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,SLC14A2
589,KEGG_2021_Human,regulation of calcineurin-NFAT signaling cascade (GO:0070884),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,RCAN1
590,KEGG_2021_Human,calcium ion import (GO:0070509),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,MICU3
591,KEGG_2021_Human,negative regulation of phosphatase activity (GO:0010923),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,PPP1R15A
592,KEGG_2021_Human,cellular response to acid chemical (GO:0071229),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,LAMTOR4
593,KEGG_2021_Human,cellular response to epidermal growth factor stimulus (GO:0071364),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,ZFP36
594,KEGG_2021_Human,regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,HSPA1B
595,KEGG_2021_Human,cytosolic calcium ion transport (GO:0060401),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,MICU3
596,KEGG_2021_Human,regulation of muscle contraction (GO:0006937),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,MYLK2
597,KEGG_2021_Human,regulation of neuron migration (GO:2001222),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,NTNG2
598,KEGG_2021_Human,regulation of plasma membrane bounded cell projection organization (GO:0120035),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,NTNG2
599,KEGG_2021_Human,photoperiodism (GO:0009648),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,ID2
600,KEGG_2021_Human,positive regulation of cell communication (GO:0010647),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,SYT1
601,KEGG_2021_Human,positive regulation of microtubule polymerization (GO:0031116),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,HSPA1B
602,KEGG_2021_Human,positive regulation of response to wounding (GO:1903036),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,CLDN4
603,KEGG_2021_Human,ventricular septum morphogenesis (GO:0060412),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,ROBO2
604,KEGG_2021_Human,protein localization to lysosome (GO:0061462),1/28,0.248621310707713,0.4639561318826579,0,0,3.6248624862486247,5.045171985047641,LAMTOR4
605,KEGG_2021_Human,mRNA metabolic process (GO:0016071),2/95,0.2509799819958885,0.4675848179428352,0,0,2.108168833253089,2.9142948505085324,ZFP36;HSPA1B
606,KEGG_2021_Human,actin filament polymerization (GO:0030041),1/29,0.256258485189531,0.4704322435430578,0,0,3.4952263083451203,4.758990517664546,FAM107A
607,KEGG_2021_Human,negative regulation of epithelial to mesenchymal transition (GO:0010719),1/29,0.256258485189531,0.4704322435430578,0,0,3.4952263083451203,4.758990517664546,IL17RD
608,KEGG_2021_Human,negative regulation of transferase activity (GO:0051348),1/29,0.256258485189531,0.4704322435430578,0,0,3.4952263083451203,4.758990517664546,ZFP36
609,KEGG_2021_Human,determination of bilateral symmetry (GO:0009855),1/29,0.256258485189531,0.4704322435430578,0,0,3.4952263083451203,4.758990517664546,LEFTY1
610,KEGG_2021_Human,positive regulation of leukocyte migration (GO:0002687),1/29,0.256258485189531,0.4704322435430578,0,0,3.4952263083451203,4.758990517664546,EDN2
611,KEGG_2021_Human,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059),1/29,0.256258485189531,0.4704322435430578,0,0,3.4952263083451203,4.758990517664546,PPP1R15A
612,KEGG_2021_Human,lamellipodium organization (GO:0097581),1/29,0.256258485189531,0.4704322435430578,0,0,3.4952263083451203,4.758990517664546,SPEF1
613,KEGG_2021_Human,limb development (GO:0060173),1/29,0.256258485189531,0.4704322435430578,0,0,3.4952263083451203,4.758990517664546,FGF8
614,KEGG_2021_Human,transition metal ion homeostasis (GO:0055076),1/29,0.256258485189531,0.4704322435430578,0,0,3.4952263083451203,4.758990517664546,HEPH
615,KEGG_2021_Human,regulation of MAP kinase activity (GO:0043405),2/97,0.2585008881284328,0.4737784134691569,0,0,2.0635768525792093,2.791722634646685,DUSP1;DIRAS2
616,KEGG_2021_Human,cation transport (GO:0006812),3/174,0.2597087014614996,0.4752206222853049,0,0,1.721578947368421,2.3210235350965718,SLC12A3;SLC23A1;KCNMB2
617,KEGG_2021_Human,negative regulation of neuron death (GO:1901215),2/98,0.2622627448825198,0.478091472583566,0,0,2.0419776119402986,2.7330000592264847,CHGA;CITED1
618,KEGG_2021_Human,regulation of neuron apoptotic process (GO:0043523),2/98,0.2622627448825198,0.478091472583566,0,0,2.0419776119402986,2.7330000592264847,EPHA7;CITED1
619,KEGG_2021_Human,positive regulation of nucleic acid-templated transcription (GO:1903508),7/511,0.2633191911479169,0.478091472583566,0,0,1.3671343537414966,1.824288124622167,EGR1;JUN;CITED1;ID2;GATA4;FOS;NR0B2
620,KEGG_2021_Human,regulation of long-term synaptic potentiation (GO:1900271),1/30,0.2638184122405329,0.478091472583566,0,0,3.374530556503926,4.496542545859288,FAM107A
621,KEGG_2021_Human,regulation of vasoconstriction (GO:0019229),1/30,0.2638184122405329,0.478091472583566,0,0,3.374530556503926,4.496542545859288,KCNMB2
622,KEGG_2021_Human,long-chain fatty acid biosynthetic process (GO:0042759),1/30,0.2638184122405329,0.478091472583566,0,0,3.374530556503926,4.496542545859288,CYP2C9
623,KEGG_2021_Human,organic anion transport (GO:0015711),2/99,0.2660249992088973,0.4813176668378927,0,0,2.0208237164692004,2.6759040216211947,SLC23A1;SLCO4C1
624,KEGG_2021_Human,organic acid transport (GO:0015849),2/100,0.2697872573969225,0.4838859565895975,0,0,2.000101533150574,2.620376153040449,SLC7A7;SLC23A1
625,KEGG_2021_Human,negative regulation of DNA binding (GO:0043392),1/31,0.2713018693722012,0.4838859565895975,0,0,3.261881188118812,4.255199584153424,JUN
626,KEGG_2021_Human,negative regulation of interleukin-6 production (GO:0032715),1/31,0.2713018693722012,0.4838859565895975,0,0,3.261881188118812,4.255199584153424,C1QTNF3
627,KEGG_2021_Human,cardiac muscle cell action potential involved in contraction (GO:0086002),1/31,0.2713018693722012,0.4838859565895975,0,0,3.261881188118812,4.255199584153424,KCNE3
628,KEGG_2021_Human,negative regulation of osteoblast differentiation (GO:0045668),1/31,0.2713018693722012,0.4838859565895975,0,0,3.261881188118812,4.255199584153424,CITED1
629,KEGG_2021_Human,regulation of developmental growth (GO:0048638),1/31,0.2713018693722012,0.4838859565895975,0,0,3.261881188118812,4.255199584153424,NRCAM
630,KEGG_2021_Human,triglyceride homeostasis (GO:0070328),1/31,0.2713018693722012,0.4838859565895975,0,0,3.261881188118812,4.255199584153424,C1QTNF3
631,KEGG_2021_Human,vitamin transport (GO:0051180),1/31,0.2713018693722012,0.4838859565895975,0,0,3.261881188118812,4.255199584153424,SLC23A1
632,KEGG_2021_Human,prostaglandin metabolic process (GO:0006693),1/31,0.2713018693722012,0.4838859565895975,0,0,3.261881188118812,4.255199584153424,EDN2
633,KEGG_2021_Human,cell junction assembly (GO:0034329),2/102,0.2773102499911486,0.487849872949582,0,0,1.959900497512438,2.513804368738528,CDHR3;NRCAM
634,KEGG_2021_Human,negative regulation of cell-matrix adhesion (GO:0001953),1/32,0.2787096262643759,0.487849872949582,0,0,3.156499520919834,4.032695825584145,FAM107A
635,KEGG_2021_Human,negative regulation of chemotaxis (GO:0050922),1/32,0.2787096262643759,0.487849872949582,0,0,3.156499520919834,4.032695825584145,ROBO2
636,KEGG_2021_Human,regulation of cell migration involved in sprouting angiogenesis (GO:0090049),1/32,0.2787096262643759,0.487849872949582,0,0,3.156499520919834,4.032695825584145,HDAC9
637,KEGG_2021_Human,negative regulation of microtubule polymerization or depolymerization (GO:0031111),1/32,0.2787096262643759,0.487849872949582,0,0,3.156499520919834,4.032695825584145,SPEF1
638,KEGG_2021_Human,regulation of centrosome duplication (GO:0010824),1/32,0.2787096262643759,0.487849872949582,0,0,3.156499520919834,4.032695825584145,RAB6C
639,KEGG_2021_Human,cardiac muscle tissue morphogenesis (GO:0055008),1/32,0.2787096262643759,0.487849872949582,0,0,3.156499520919834,4.032695825584145,MYLK2
640,KEGG_2021_Human,regulation of dendrite morphogenesis (GO:0048814),1/32,0.2787096262643759,0.487849872949582,0,0,3.156499520919834,4.032695825584145,PTPRD
641,KEGG_2021_Human,gene silencing by miRNA (GO:0035195),1/32,0.2787096262643759,0.487849872949582,0,0,3.156499520919834,4.032695825584145,ZFP36
642,KEGG_2021_Human,response to amino acid (GO:0043200),1/32,0.2787096262643759,0.487849872949582,0,0,3.156499520919834,4.032695825584145,LAMTOR4
643,KEGG_2021_Human,intra-Golgi vesicle-mediated transport (GO:0006891),1/32,0.2787096262643759,0.487849872949582,0,0,3.156499520919834,4.032695825584145,RAB6C
644,KEGG_2021_Human,metal ion export (GO:0070839),1/32,0.2787096262643759,0.487849872949582,0,0,3.156499520919834,4.032695825584145,KCNE3
645,KEGG_2021_Human,cellular response to organonitrogen compound (GO:0071417),2/103,0.2810702359503829,0.4912202730464123,0,0,1.9403970247771043,2.4626562245760506,EGR1;LAMTOR4
646,KEGG_2021_Human,negative regulation of cytokine production (GO:0001818),3/182,0.2816585155910966,0.4914875797563339,0,0,1.6439664804469274,2.083003970521182,C1QTNF3;ZFP36;HDAC9
647,KEGG_2021_Human,regulation of insulin secretion (GO:0050796),2/104,0.2848287286746342,0.493041099688234,0,0,1.9212759730757976,2.4128675370166124,CHGA;TRH
648,KEGG_2021_Human,steroid metabolic process (GO:0008202),2/104,0.2848287286746342,0.493041099688234,0,0,1.9212759730757976,2.4128675370166124,CYP2C9;UGT2B15
649,KEGG_2021_Human,actin filament bundle assembly (GO:0051017),1/33,0.2860424449032713,0.493041099688234,0,0,3.057704207920792,3.827068667523606,FAM107A
650,KEGG_2021_Human,actin filament bundle organization (GO:0061572),1/33,0.2860424449032713,0.493041099688234,0,0,3.057704207920792,3.827068667523606,FAM107A
651,KEGG_2021_Human,lytic vacuole organization (GO:0080171),1/33,0.2860424449032713,0.493041099688234,0,0,3.057704207920792,3.827068667523606,CLVS1
652,KEGG_2021_Human,primary alcohol metabolic process (GO:0034308),1/33,0.2860424449032713,0.493041099688234,0,0,3.057704207920792,3.827068667523606,PECR
653,KEGG_2021_Human,muscle cell development (GO:0055001),1/33,0.2860424449032713,0.493041099688234,0,0,3.057704207920792,3.827068667523606,NEB
654,KEGG_2021_Human,negative chemotaxis (GO:0050919),1/33,0.2860424449032713,0.493041099688234,0,0,3.057704207920792,3.827068667523606,EPHA7
655,KEGG_2021_Human,antigen receptor-mediated signaling pathway (GO:0050851),3/185,0.2899356159813415,0.4979502541001855,0,0,1.6166208791208792,2.001532481725566,BTNL8;FYB2;THEMIS
656,KEGG_2021_Human,cellular response to peptide hormone stimulus (GO:0071375),2/106,0.2923398198430257,0.4979502541001855,0,0,1.884137007271336,2.3171840174942444,NR4A1;HDAC9
657,KEGG_2021_Human,small GTPase mediated signal transduction (GO:0007264),2/106,0.2923398198430257,0.4979502541001855,0,0,1.884137007271336,2.3171840174942444,JUN;RAB6C
658,KEGG_2021_Human,autophagosome maturation (GO:0097352),1/34,0.2933010796958577,0.4979502541001855,0,0,2.964896489648965,3.636610457451386,LIX1
659,KEGG_2021_Human,cardiac muscle contraction (GO:0060048),1/34,0.2933010796958577,0.4979502541001855,0,0,2.964896489648965,3.636610457451386,MYLK2
660,KEGG_2021_Human,cellular response to amino acid stimulus (GO:0071230),1/34,0.2933010796958577,0.4979502541001855,0,0,2.964896489648965,3.636610457451386,LAMTOR4
661,KEGG_2021_Human,regulation of glucose metabolic process (GO:0010906),1/34,0.2933010796958577,0.4979502541001855,0,0,2.964896489648965,3.636610457451386,GNMT
662,KEGG_2021_Human,regulation of keratinocyte differentiation (GO:0045616),1/34,0.2933010796958577,0.4979502541001855,0,0,2.964896489648965,3.636610457451386,ZFP36
663,KEGG_2021_Human,organelle disassembly (GO:1903008),1/34,0.2933010796958577,0.4979502541001855,0,0,2.964896489648965,3.636610457451386,KIF9
664,KEGG_2021_Human,positive regulation of protein dephosphorylation (GO:0035307),1/34,0.2933010796958577,0.4979502541001855,0,0,2.964896489648965,3.636610457451386,PPP1R15A
665,KEGG_2021_Human,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101),2/108,0.2998407666538006,0.5040847062026579,0,0,1.8483995118745893,2.226404093753404,IL17RD;PBLD
666,KEGG_2021_Human,acylglycerol catabolic process (GO:0046464),1/35,0.3004862774795294,0.5040847062026579,0,0,2.87754804892254,3.459829080820493,FABP2
667,KEGG_2021_Human,negative regulation of cell cycle G1/S phase transition (GO:1902807),1/35,0.3004862774795294,0.5040847062026579,0,0,2.87754804892254,3.459829080820493,FAM107A
668,KEGG_2021_Human,regulation of blood circulation (GO:1903522),1/35,0.3004862774795294,0.5040847062026579,0,0,2.87754804892254,3.459829080820493,KCNMB2
669,KEGG_2021_Human,regulation of mitotic spindle organization (GO:0060236),1/35,0.3004862774795294,0.5040847062026579,0,0,2.87754804892254,3.459829080820493,HSPA1B
670,KEGG_2021_Human,oxoacid metabolic process (GO:0043436),1/35,0.3004862774795294,0.5040847062026579,0,0,2.87754804892254,3.459829080820493,GNMT
671,KEGG_2021_Human,response to estrogen (GO:0043627),1/35,0.3004862774795294,0.5040847062026579,0,0,2.87754804892254,3.459829080820493,CITED1
672,KEGG_2021_Human,muscle cell differentiation (GO:0042692),1/35,0.3004862774795294,0.5040847062026579,0,0,2.87754804892254,3.459829080820493,NEB
673,KEGG_2021_Human,regulation of gene expression (GO:0010468),13/1079,0.3021779852229858,0.5055007565930132,0,0,1.2022464698331194,1.438775334440603,HES6;EGR1;ZNF682;BTNL8;MYLK2;CITED1;LRRC19;GATA4;NR0B2;FGF8;ID2;SSBP2;HSPA1B
674,KEGG_2021_Human,regulation of protein ubiquitination (GO:0031396),2/109,0.3035866054936304,0.5055007565930132,0,0,1.831031757102339,2.1827516322764966,FAM107A;HSPA1B
675,KEGG_2021_Human,negative regulation of cell differentiation (GO:0045596),3/191,0.3065395682200703,0.5055007565930132,0,0,1.5645478723404256,1.8499346011731213,CITED1;ID2;IL17RD
676,KEGG_2021_Human,response to tumor necrosis factor (GO:0034612),2/110,0.307328925587732,0.5055007565930132,0,0,1.8139856274184631,2.140206791289923,CCL25;ZFP36
677,KEGG_2021_Human,regulation of cardiac muscle contraction (GO:0055117),1/36,0.3075987774839681,0.5055007565930132,0,0,2.795190947666195,3.2954155684322424,CHGA
678,KEGG_2021_Human,regulation of cell cycle G1/S phase transition (GO:1902806),1/36,0.3075987774839681,0.5055007565930132,0,0,2.795190947666195,3.2954155684322424,ID2
679,KEGG_2021_Human,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339),1/36,0.3075987774839681,0.5055007565930132,0,0,2.795190947666195,3.2954155684322424,CDHR3
680,KEGG_2021_Human,cellular response to heat (GO:0034605),1/36,0.3075987774839681,0.5055007565930132,0,0,2.795190947666195,3.2954155684322424,HSPA1B
681,KEGG_2021_Human,regulation of microtubule-based process (GO:0032886),1/36,0.3075987774839681,0.5055007565930132,0,0,2.795190947666195,3.2954155684322424,FAM107A
682,KEGG_2021_Human,positive regulation of cytokine-mediated signaling pathway (GO:0001961),1/36,0.3075987774839681,0.5055007565930132,0,0,2.795190947666195,3.2954155684322424,HSPA1B
683,KEGG_2021_Human,positive regulation of myeloid leukocyte differentiation (GO:0002763),1/36,0.3075987774839681,0.5055007565930132,0,0,2.795190947666195,3.2954155684322424,ID2
684,KEGG_2021_Human,macrophage activation (GO:0042116),1/36,0.3075987774839681,0.5055007565930132,0,0,2.795190947666195,3.2954155684322424,EDN2
685,KEGG_2021_Human,membrane assembly (GO:0071709),1/36,0.3075987774839681,0.5055007565930132,0,0,2.795190947666195,3.2954155684322424,PTPRD
686,KEGG_2021_Human,transition metal ion transport (GO:0000041),1/36,0.3075987774839681,0.5055007565930132,0,0,2.795190947666195,3.2954155684322424,HEPH
687,KEGG_2021_Human,Fc-epsilon receptor signaling pathway (GO:0038095),2/111,0.3110674136407643,0.5077302720132402,0,0,1.79725227075631,2.098733478308115,JUN;FOS
688,KEGG_2021_Human,negative regulation of G1/S transition of mitotic cell cycle (GO:2000134),1/37,0.3146393117416017,0.5077302720132402,0,0,2.717409240924092,3.1422173120611325,FAM107A
689,KEGG_2021_Human,negative regulation of stress-activated MAPK cascade (GO:0032873),1/37,0.3146393117416017,0.5077302720132402,0,0,2.717409240924092,3.1422173120611325,DUSP1
690,KEGG_2021_Human,regulation of microtubule cytoskeleton organization (GO:0070507),1/37,0.3146393117416017,0.5077302720132402,0,0,2.717409240924092,3.1422173120611325,FAM107A
691,KEGG_2021_Human,regulation of p38MAPK cascade (GO:1900744),1/37,0.3146393117416017,0.5077302720132402,0,0,2.717409240924092,3.1422173120611325,DUSP1
692,KEGG_2021_Human,regulation of protein autophosphorylation (GO:0031952),1/37,0.3146393117416017,0.5077302720132402,0,0,2.717409240924092,3.1422173120611325,EPHA7
693,KEGG_2021_Human,regulation of vascular associated smooth muscle cell proliferation (GO:1904705),1/37,0.3146393117416017,0.5077302720132402,0,0,2.717409240924092,3.1422173120611325,JUN
694,KEGG_2021_Human,positive regulation of myeloid cell differentiation (GO:0045639),1/37,0.3146393117416017,0.5077302720132402,0,0,2.717409240924092,3.1422173120611325,HSPA1B
695,KEGG_2021_Human,skeletal muscle tissue development (GO:0007519),1/37,0.3146393117416017,0.5077302720132402,0,0,2.717409240924092,3.1422173120611325,MYLK2
696,KEGG_2021_Human,lysosome localization (GO:0032418),1/37,0.3146393117416017,0.5077302720132402,0,0,2.717409240924092,3.1422173120611325,CHGA
697,KEGG_2021_Human,ncRNA metabolic process (GO:0034660),1/37,0.3146393117416017,0.5077302720132402,0,0,2.717409240924092,3.1422173120611325,TDRD1
698,KEGG_2021_Human,regulation of cytoskeleton organization (GO:0051493),2/112,0.3148017629842942,0.5077302720132402,0,0,1.78082315694256,2.0582970633849635,SPEF1;FAM107A
699,KEGG_2021_Human,Fc receptor signaling pathway (GO:0038093),2/112,0.3148017629842942,0.5077302720132402,0,0,1.78082315694256,2.0582970633849635,JUN;FOS
700,KEGG_2021_Human,sulfur compound biosynthetic process (GO:0044272),2/113,0.3185316735704009,0.5121242803760733,0,0,1.764690063197526,2.0188643073939105,GGTLC2;TPK1
701,KEGG_2021_Human,regulation of apoptotic signaling pathway (GO:2001233),1/38,0.3216086047711567,0.5121242803760733,0,0,2.643831950762644,2.999215804322112,GATA4
702,KEGG_2021_Human,regulation of axon extension (GO:0030516),1/38,0.3216086047711567,0.5121242803760733,0,0,2.643831950762644,2.999215804322112,NRCAM
703,KEGG_2021_Human,regulation of phosphoprotein phosphatase activity (GO:0043666),1/38,0.3216086047711567,0.5121242803760733,0,0,2.643831950762644,2.999215804322112,PPP1R15A
704,KEGG_2021_Human,positive regulation of insulin secretion (GO:0032024),1/38,0.3216086047711567,0.5121242803760733,0,0,2.643831950762644,2.999215804322112,TRH
705,KEGG_2021_Human,positive regulation of potassium ion transport (GO:0043268),1/38,0.3216086047711567,0.5121242803760733,0,0,2.643831950762644,2.999215804322112,KCNMB2
706,KEGG_2021_Human,lysosome organization (GO:0007040),1/38,0.3216086047711567,0.5121242803760733,0,0,2.643831950762644,2.999215804322112,CLVS1
707,KEGG_2021_Human,positive regulation of signaling (GO:0023056),1/38,0.3216086047711567,0.5121242803760733,0,0,2.643831950762644,2.999215804322112,SYT1
708,KEGG_2021_Human,mRNA destabilization (GO:0061157),1/38,0.3216086047711567,0.5121242803760733,0,0,2.643831950762644,2.999215804322112,ZFP36
709,KEGG_2021_Human,cellular amide metabolic process (GO:0043603),2/115,0.3259770102001946,0.5165526813560767,0,0,1.7332805001540967,1.9428833741192544,CYP2C9;PCCA
710,KEGG_2021_Human,negative regulation of protein secretion (GO:0050709),1/39,0.3285073739713579,0.5165526813560767,0,0,2.574127149557061,2.8655080306967835,CHGA
711,KEGG_2021_Human,regulation of heart rate by cardiac conduction (GO:0086091),1/39,0.3285073739713579,0.5165526813560767,0,0,2.574127149557061,2.8655080306967835,KCNE3
712,KEGG_2021_Human,regulation of intracellular transport (GO:0032386),1/39,0.3285073739713579,0.5165526813560767,0,0,2.574127149557061,2.8655080306967835,MYLK2
713,KEGG_2021_Human,odontogenesis (GO:0042476),1/39,0.3285073739713579,0.5165526813560767,0,0,2.574127149557061,2.8655080306967835,FGF8
714,KEGG_2021_Human,organophosphate biosynthetic process (GO:0090407),1/39,0.3285073739713579,0.5165526813560767,0,0,2.574127149557061,2.8655080306967835,TPK1
715,KEGG_2021_Human,DNA recombination (GO:0006310),1/39,0.3285073739713579,0.5165526813560767,0,0,2.574127149557061,2.8655080306967835,ENDOG
716,KEGG_2021_Human,membrane protein proteolysis (GO:0033619),1/39,0.3285073739713579,0.5165526813560767,0,0,2.574127149557061,2.8655080306967835,NAPSA
717,KEGG_2021_Human,"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",1/39,0.3285073739713579,0.5165526813560767,0,0,2.574127149557061,2.8655080306967835,NDUFA11
718,KEGG_2021_Human,bone development (GO:0060348),1/40,0.3353363294141514,0.5236441437186403,0,0,2.507996953541508,2.740290847623356,FGF8
719,KEGG_2021_Human,nucleocytoplasmic transport (GO:0006913),1/40,0.3353363294141514,0.5236441437186403,0,0,2.507996953541508,2.740290847623356,CITED1
720,KEGG_2021_Human,digestive tract development (GO:0048565),1/40,0.3353363294141514,0.5236441437186403,0,0,2.507996953541508,2.740290847623356,GATA4
721,KEGG_2021_Human,lymphocyte migration (GO:0072676),1/40,0.3353363294141514,0.5236441437186403,0,0,2.507996953541508,2.740290847623356,CCL25
722,KEGG_2021_Human,positive regulation of wound healing (GO:0090303),1/40,0.3353363294141514,0.5236441437186403,0,0,2.507996953541508,2.740290847623356,CLDN4
723,KEGG_2021_Human,axon guidance (GO:0007411),3/203,0.3398288185462522,0.5290775077451414,0,0,1.469775,1.586347651158044,ROBO2;EPHA7;NRXN3
724,KEGG_2021_Human,"regulation of transcription, DNA-templated (GO:0006355)",25/2244,0.3412168687404106,0.5290775077451414,0,0,1.1125823455246062,1.1962897314212622,DLX2;CITED1;GATA4;HDAC9;HESX1;HOXC5;SAMD11;HES6;EGR1;ZNF682;JUN;EGR3;JUND;POU2F1;EGR4;OLIG3;ETV1;FOS;NR0B2;CCNA1;NR4A1;ID2;FOSB;SSBP2;ATF3
725,KEGG_2021_Human,regulation of protein dephosphorylation (GO:0035304),1/41,0.3420961741841924,0.5290775077451414,0,0,2.445173267326733,2.6228477981110383,PPP1R15A
726,KEGG_2021_Human,positive regulation of cation transmembrane transport (GO:1904064),1/41,0.3420961741841924,0.5290775077451414,0,0,2.445173267326733,2.6228477981110383,KCNMB2
