Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
C20orf197,10.977396897974774,-1.198954687927535,0.3380126981630719,-3.547069960517009,0.00038954113323039143,0.0196692440641213
C21orf15,65.45941258011149,-2.0137359703329194,0.3909535284607291,-5.150832065031988,2.593333260386864e-07,9.493594604754682e-05
C6orf71,16.987583910244417,1.6614657852978372,0.5252606242733596,3.163126471922948,0.0015608450772605566,0.04459715367533186
C9orf157,28.822713062097833,-4.5739882204705244,1.1002266130894809,-4.157314653230011,3.220103381071971e-05,0.003563830695470119
CASC1,20.23346191265429,1.245123985181798,0.34883855614370923,3.56934164315498,0.00035787946696535275,0.01878016325060737
CCBE1,40.99028443998899,-1.8560764240859273,0.4577847521775988,-4.054474106568446,5.024721565174039e-05,0.004898084244009367
CCDC144NL,3.7388698060429424,-2.536736893641149,0.6752933959536839,-3.7564959302743364,0.00017230907224498546,0.011663752897894007
CCK,17.957597810104208,-1.8182558235231012,0.45901051266444565,-3.961250937301116,7.455812605618551e-05,0.006495772024261947
CCKBR,4.730420320623522,-4.002780355107628,0.8410942441593051,-4.759015274332912,1.9453971539649816e-06,0.0004937677363050319
CCL25,3.7987194259303236,2.1443313487265043,0.4453762882535574,4.814650903699915,1.4745743916693292e-06,0.0003957961284902328
CCNA1,90.75133132485252,1.6194693947997334,0.48896064751799057,3.312064893198072,0.0009261006119933412,0.033452089658264225
CCND2,1028.3136325698397,-1.1917575823720836,0.23425875450666336,-5.087355582001034,3.6309068163413946e-07,0.0001235149099539808
CD8B,222.04473611140475,1.3291448994818014,0.27690625055500634,4.799981570722153,1.5868023181724984e-06,0.00041953290178794
CDKL2,22.036612426505826,1.2494646336812747,0.28524877586727937,4.3802629121978285,1.1853620179642985e-05,0.0018597381654211704
CFAP126,87.13508753527425,1.1923499944230804,0.35162418924365335,3.390978296993263,0.0006964361586869163,0.02844926763254107
CFAP221,17.609065351174134,2.23965047673851,0.6096587377437632,3.6736133480626414,0.00023914452036703375,0.014406186992743212
CGA,10.410117654709927,-2.9007094228579233,0.8717919477867441,-3.3272954977642084,0.0008769332840997155,0.03260410546117614
CHGA,28.35689764140888,1.9208021545397758,0.5373129014673307,3.5748297673372784,0.00035045584510150506,0.018531326298200698
CHRNA4,2.654899603964762,-2.229276497447056,0.682885169095155,-3.2644968705366963,0.001096586744227556,0.03727611654127813
CITED1,7.168186149912024,1.1568962293535687,0.2046629565553886,5.6526899094242005,1.579561219627701e-08,8.843684522597916e-06
CLD,1.140030865330289,4.594742855531048,1.2006858106259568,3.8267653493261977,0.0001298381761384606,0.009521784662269737
CLDN14,29.053694443945577,1.0370160240251318,0.31331502410301776,3.309819013607728,0.0009335631453964982,0.03365778037077224
CLDN2,16.468052842227127,1.886008696049033,0.34554913546051497,5.4580043834736856,4.8151577385537793e-08,2.276035552212394e-05
CLMP,89.58929358045043,-1.7049751910331508,0.29134156593373745,-5.852152217170857,4.852521949028884e-09,3.5275532622601666e-06
CLVS1,19.096667224496084,1.2981390102248451,0.3674957329038139,3.5323920633511467,0.00041181830287424456,0.020454368254015063
CNGB1,52.39775473958087,-2.4471244390968385,0.3719444946760382,-6.579273182221105,4.727534798332748e-11,9.999261380118022e-08
CNR1,19.669666193271897,-1.1919003902576337,0.3507882683665826,-3.3977772284336134,0.0006793571618651806,0.0281135715940556
COL4A3,15.647207996605838,-1.127647614167697,0.3490856937071894,-3.2302888216139847,0.0012366522333770859,0.04003556448055477
COL4A4,97.75999949682134,-1.6343638126234492,0.32135178063063213,-5.085902463076805,3.658820619654445e-07,0.0001235149099539808
COL4A6,266.91794036702936,-1.5091596428120873,0.38140199634707433,-3.9568739997856692,7.593695852948343e-05,0.006540886617951343
CPA4,769.0539961581918,-1.128081020264465,0.3498743735529548,-3.224245916638207,0.0012630488480150574,0.040118194629228
CRNN,604.4761027861407,-2.1724221476707593,0.6466782791536143,-3.359355366804757,0.0007812453381007437,0.030474971836241305
CRP,1.9352672580455723,-2.4568425555857667,0.7456507571895776,-3.294897151108408,0.0009845770783524213,0.03464400972923603
CRYBA2,5.591102910315178,2.153374122623661,0.45893393058726384,4.692122284068531,2.703854246612897e-06,0.000620656908224401
CSAG1,14.256377832603722,-4.110782263075938,0.7404093284659647,-5.552040074363951,2.823548419254915e-08,1.452677505646934e-05
CSAG2,25.620277986368432,-2.515351730230308,0.6631080823951775,-3.793275631846832,0.00014867296872854397,0.010560218778793144
CT62,2.4431739523681397,-1.231601638971513,0.37611275090656704,-3.2745543351107083,0.0010582878496324319,0.03662970761054973
CTAG1B,2.3570865732247697,-3.497635021283664,0.9882940905258419,-3.539062972057919,0.0004015500509154648,0.02011554412954418
CYP11A1,18.822878063787215,-2.941881642845526,0.4672643426644976,-6.295968628956218,3.054861551204519e-10,3.4207261463958367e-07
CYP2C9,28.63525949815396,1.6945021231721535,0.478234566379765,3.5432447637558537,0.0003952356886266871,0.01985146851899107
CYP4F35P,20.448007476258145,-1.459600464883547,0.31766949572727665,-4.594713954331431,4.333432989320716e-06,0.0008342861687818033
CYS1,72.6199680945765,1.17237452767137,0.23242697478397079,5.0440553587251795,4.5576734444236143e-07,0.00014705062997974222
DBCCR1,13.731693265745196,-1.4603952283015196,0.3578505878210375,-4.081019503681433,4.483859197169489e-05,0.004556292602493513
DCX,1.332169059706477,1.6460586998296636,0.514125881310011,3.2016647277811563,0.0013663592688841987,0.04186826950256074
DEFB103A,9.51592808502261,-2.754004462167586,0.6750581501980358,-4.079655154685072,4.510255827295025e-05,0.004556292602493513
DHRD,2496.568439737353,-1.1940682048401434,0.3095109151463725,-3.8579195317730557,0.00011435628173135793,0.008767746465146881
DIO1,2.3646040464718063,-1.0506920859635391,0.32590530257056394,-3.2239183519760215,0.0012644944724488757,0.040118194629228
DIO3,46.48809745966106,-1.1066658665052123,0.29753905733105795,-3.719396963988752,0.00019969898971573482,0.01268826445918699
DIO3OS,4.606933235993481,-1.5574612716216918,0.36864530543048823,-4.224823288616019,2.3912834343255052e-05,0.00282735847551679
DIRAS2,12.05276121038373,2.333488965266745,0.49242323195273724,4.738787315158016,2.1500102005989043e-06,0.0005385209760342204
DISP2,51.25188104280026,-1.0236830373797992,0.2391954761074545,-4.279692300367449,1.8715187440348134e-05,0.0024235531164249462
DLL1,363.8456187934216,-1.0470344178657258,0.22478002801249702,-4.6580402499438875,3.1923380611868083e-06,0.0006825378487907567
DLX2,11.693095189992702,2.354139891586892,0.42848248896904706,5.494133254432602,3.9263394871592144e-08,1.966889433620074e-05
DNAH17,98.6221009062935,-1.4948438329223177,0.2505612784858639,-5.965981024504764,2.4316854484787442e-09,2.012589747706147e-06
DNASE1L3,105.99339379778621,-1.2147343293474329,0.35385390021588403,-3.432869691718336,0.0005972290589235502,0.025663323624534315
DNER,29.77292175004136,-1.2832257191276464,0.37037220123457365,-3.4646923145155832,0.0005308384391901114,0.023554873026626948
DOM,3.6988731026941783,-1.43789043472161,0.4065492977454642,-3.53681691911778,0.00040498029439789776,0.020234133554221476
DRD1,2.2459415665920464,-2.2163093032182815,0.5313018255982684,-4.171469391663813,3.0264171438093627e-05,0.0033888751029150016
DSG1,157.31782099716116,-2.265351251146513,0.5206016391243674,-4.351410139539225,1.3526475755002953e-05,0.002027480255686899
EDN2,796.8171167015731,1.153036684130019,0.32063301712068454,3.596125859040968,0.00032299157369453064,0.017668010335773233
EGR3,214.5667826284708,1.0826538352050332,0.2476009702197327,4.372575092271389,1.2278956209818692e-05,0.001869937683280869
EGR4,15.352769575416856,1.4437886174614902,0.3258874208880621,4.430329386531958,9.408926264159088e-06,0.001552463617118842
ELOVL2,32.79012968832364,-2.0298002759279474,0.35391047961429856,-5.735349453737792,9.731149556962594e-09,5.9755536440754825e-06
ENKUR,27.301582772901913,1.0009012844268654,0.30950046203487513,3.23392500885534,0.001221015118516465,0.039800074993286694
EPGN,17.987819240979935,-1.9010696497942676,0.5011162309609106,-3.793670075600804,0.00014843687652497535,0.010560218778793144
EPHA7,31.612636555354815,1.5707983837011554,0.48404234524736167,3.2451672857225446,0.001173816449269411,0.038812734332415194
ERICH3,24.51761674184249,2.060972048101524,0.603480340906202,3.4151436399845507,0.0006374838448376405,0.02708737158555653
ESRG,8.76133515467513,-3.3388464113646674,0.6445262292740057,-5.18031114905214,2.2151609168538825e-07,8.433560642646102e-05
FABP2,1.0433273151033973,2.7935767300839496,0.6396020904072354,4.367679174258602,1.2557376971169328e-05,0.0018971605398665026
FAM101A,61.32231123795677,-1.1421539266462875,0.35903554744931737,-3.181172267649954,0.0014668037995441518,0.04315693327331639
FAM107A,162.80872015052717,1.3255025490067331,0.3320163897059091,3.9922804719996705,6.544090627371473e-05,0.0058485121681992195
FAM149A,87.45285028497955,1.0104594249866021,0.27536522763560384,3.669524411861336,0.00024300213275318738,0.014500904699340674
FAM181B,37.057649379241,-1.1494745327125886,0.3554120449519773,-3.2342025236311382,0.0012198292224850189,0.039800074993286694
FAM184B,3.1927603172342587,-2.5541953095393857,0.6661306124151648,-3.8343761147363202,0.00012588339759293527,0.00936061076788717
FAM228A,8.643518973305905,-1.8529171986102433,0.526215267276813,-3.5212152019061906,0.0004295738366652327,0.02091398351600862
FAM66D,17.216663948993443,1.036158580420424,0.3052947885512331,3.393960916717519,0.0006888952339297698,0.02829185044091305
FBN2,481.53613531291717,-1.9916127224714173,0.38056076578667447,-5.233363240570698,1.664531734002909e-07,6.466535936424362e-05
FDCSP,168.48990559189312,2.459387829890527,0.6575246631277775,3.7403735065867663,0.00018374700111183678,0.012014406105106873
